topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('legislation', 0.53003395)","('parliament', 0.3994748)","('reform', 0.38842624)","('regulation', 0.36020863)","('governance', 0.351857)","('law', 0.3459968)","('enforcement', 0.33801118)","('regulatory', 0.32959473)","('improvement', 0.29189318)","('act', 0.28481257)"
0,"('educator', 0.54061484)","('curriculum', 0.4798507)","('teach', 0.46268356)","('teacher', 0.4510956)","('classroom', 0.44514066)","('educational', 0.44154385)","('pedagogical', 0.4268551)","('literacy', 0.3912823)","('pedagogy', 0.36896092)","('mentor', 0.34335357)"
1,"('enterprise', 0.6188233)","('entrepreneurship', 0.5568417)","('entrepreneur', 0.515351)","('entrepreneurial', 0.50637525)","('business', 0.47401434)","('venture', 0.44821054)","('corporate', 0.4349365)","('strategic', 0.43205202)","('innovation', 0.43115467)","('organisational', 0.42097872)"
2,"('athletic', 0.5992076)","('athlete', 0.5774762)","('sport', 0.5675278)","('paralympic', 0.537001)","('olympic', 0.495)","('rugby', 0.47874367)","('compete', 0.47287107)","('rehabilitation', 0.467758)","('coach', 0.40398335)","('football', 0.40140575)"
3,"('healthcare', 0.5533585)","('hospital', 0.4960517)","('medical', 0.4046625)","('health', 0.39273193)","('clinician', 0.39070523)","('clinical', 0.3903637)","('service', 0.36153954)","('medicine', 0.3541361)","('patient', 0.35261756)","('ambulance', 0.34904635)"
4,"('constabulary', 0.60842687)","('police', 0.5531678)","('officer', 0.5083522)","('violence', 0.35661715)","('agency', 0.33744174)","('perpetrator', 0.3370821)","('criminal', 0.32977274)","('assault', 0.32956648)","('criminalisation', 0.32074672)","('crime', 0.31489718)"
5,"('archaeological', 0.63039786)","('archaeology', 0.6089072)","('museum', 0.597003)","('exhibition', 0.54637975)","('curatorial', 0.5434001)","('anthropology', 0.45189345)","('tourism', 0.441203)","('excavation', 0.40797737)","('artefact', 0.40445596)","('preservation', 0.37467557)"
6,"('cycling', 0.4823178)","('mobility', 0.4783542)","('infrastructure', 0.47203732)","('planning', 0.45930395)","('transport', 0.44954073)","('urban', 0.42852217)","('road', 0.41945696)","('planner', 0.40603942)","('city', 0.38297534)","('travel', 0.37208033)"
7,"('electoral', 0.59534407)","('election', 0.5540576)","('polling', 0.54099655)","('voter', 0.5294764)","('voting', 0.512283)","('constituency', 0.48680198)","('referendum', 0.48225072)","('vote', 0.4705673)","('parliament', 0.42825997)","('parliamentary', 0.42222434)"
8,"('renewable', 0.4770819)","('sustainability', 0.45007724)","('energy', 0.43401125)","('environment', 0.4114287)","('environmental', 0.38692448)","('electricity', 0.37761804)","('emission', 0.3692116)","('efficiency', 0.35082027)","('carbon', 0.3430891)","('housing', 0.3338374)"
