topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('contemporary', 0.30274814)","('curator', 0.26041144)","('exhibition', 0.2589141)","('museum', 0.2581011)","('modern', 0.23812124)","('art', 0.2341167)","('century', 0.22343454)","('collection', 0.22045086)","('audience', 0.19775261)","('artist', 0.19063753)"
0,"('music', 0.45299345)","('musical', 0.43609685)","('musician', 0.43354583)","('orchestra', 0.40578982)","('composition', 0.39367762)","('choir', 0.3879122)","('conservatoire', 0.36747956)","('performer', 0.3624584)","('baroque', 0.36088926)","('composer', 0.36014575)"
1,"('poet', 0.49758685)","('poetry', 0.4643921)","('literature', 0.42428216)","('writer', 0.39091823)","('poem', 0.38167775)","('literary', 0.37234876)","('poetic', 0.33739087)","('wordsworth', 0.25235847)","('author', 0.23859757)","('reader', 0.23044181)"
2,"('linguistic', 0.37526888)","('multilingual', 0.37021604)","('multilingualism', 0.3511495)","('corpus', 0.35025883)","('linguistics', 0.34116355)","('language', 0.32378852)","('proficiency', 0.3234674)","('learner', 0.309999)","('translator', 0.29761297)","('literacy', 0.2913587)"
3,"('artistic', 0.3420037)","('art', 0.32627493)","('impressionism', 0.31748873)","('artwork', 0.3124877)","('curatorial', 0.30084646)","('sculpture', 0.2950817)","('participatory', 0.28655124)","('exhibition', 0.28277856)","('painting', 0.2796023)","('artist', 0.27375555)"
4,"('therapeutic', 0.3314072)","('clinical', 0.3227598)","('health', 0.2982509)","('patient', 0.29545385)","('illness', 0.29078546)","('healthcare', 0.2681109)","('medical', 0.25002855)","('mental', 0.24856052)","('medicine', 0.24751148)","('treatment', 0.24711224)"
5,"('political', 0.29292655)","('campaign', 0.28670204)","('journalist', 0.28500485)","('democracy', 0.27953547)","('election', 0.26521856)","('democratic', 0.26251018)","('governance', 0.2560549)","('regulation', 0.24925637)","('impartiality', 0.24762487)","('charter', 0.23031336)"
6,"('theological', 0.4733823)","('theology', 0.44872674)","('clergy', 0.41414484)","('christianity', 0.39892343)","('christian', 0.3885244)","('ecumenical', 0.38537505)","('church', 0.38531408)","('catholic', 0.3793412)","('religious', 0.36423254)","('anglican', 0.36414623)"
7,"('medieval', 0.3239789)","('magna', 0.3120439)","('reformation', 0.27885813)","('king', 0.24631926)","('charter', 0.23823301)","('archaeological', 0.22554842)","('archaeology', 0.21878652)","('castle', 0.21358728)","('abbey', 0.21173742)","('viking', 0.21023661)"
8,"('feminism', 0.42611778)","('feminist', 0.40075284)","('woman', 0.3569261)","('suffragette', 0.32890582)","('gender', 0.31224775)","('female', 0.2992184)","('suffrage', 0.286263)","('diversity', 0.24165991)","('workforce', 0.24131398)","('activist', 0.21739209)"
9,"('biodiversity', 0.39984602)","('nature', 0.35760266)","('environmental', 0.35372302)","('sustainability', 0.34941667)","('conservation', 0.3484332)","('wildlife', 0.34761077)","('sustainable', 0.3359022)","('garden', 0.32694563)","('environment', 0.3234862)","('habitat', 0.31901675)"
10,"('slavery', 0.5389508)","('slave', 0.4707118)","('colonial', 0.35903114)","('african', 0.28302544)","('enslave', 0.24420811)","('activist', 0.2406997)","('africa', 0.24018762)","('reparation', 0.22864039)","('legacy', 0.22688504)","('freedom', 0.21424624)"
11,"('remembrance', 0.4159943)","('soldier', 0.41376692)","('wartime', 0.38101637)","('commemoration', 0.3128719)","('veteran', 0.31090835)","('wwi', 0.29914653)","('army', 0.29749072)","('war', 0.29701316)","('military', 0.28276008)","('battle', 0.28186148)"
12,"('prisoner', 0.4560154)","('prison', 0.45434844)","('convict', 0.42924747)","('offender', 0.32980654)","('criminal', 0.2911654)","('crime', 0.279812)","('safeguard', 0.26066154)","('justice', 0.24460223)","('punishment', 0.24445868)","('police', 0.18780783)"
13,"('textile', 0.3972217)","('craft', 0.3432777)","('fashion', 0.33563498)","('clothing', 0.28187764)","('innovation', 0.28110915)","('designer', 0.2589886)","('artisan', 0.24999946)","('production', 0.24724329)","('dress', 0.24294223)","('manufacturing', 0.23947862)"
14,"('cinema', 0.4827572)","('filmmaking', 0.41737497)","('film', 0.3797418)","('filmmaker', 0.31872472)","('genre', 0.3094787)","('cinematic', 0.30467552)","('indian', 0.2977212)","('audience', 0.28730834)","('documentary', 0.28137535)","('exhibition', 0.2568519)"
15,"('irish', 0.4889642)","('ulster', 0.47434014)","('dublin', 0.40971816)","('ireland', 0.4072451)","('belfast', 0.3662984)","('unionist', 0.3406663)","('loyalist', 0.2808175)","('protestant', 0.2726962)","('diaspora', 0.25027883)","('commemoration', 0.20977858)"
16,"('lgbtq', 0.55397546)","('lgbt', 0.52663475)","('queer', 0.4634127)","('sexuality', 0.45707795)","('transgender', 0.4139691)","('sexology', 0.40588272)","('lesbian', 0.37019366)","('sexual', 0.33792037)","('gender', 0.3322009)","('trans', 0.2917232)"
17,"('holocaust', 0.56150806)","('nazi', 0.41141683)","('genocide', 0.40261745)","('commemoration', 0.34828496)","('persecution', 0.31767353)","('jew', 0.29085606)","('jewish', 0.2864605)","('curator', 0.2656644)","('berlin', 0.25605935)","('memorial', 0.24828151)"
18,"('migrant', 0.49257398)","('refugee', 0.46175158)","('migration', 0.4260547)","('immigration', 0.38566166)","('immigrant', 0.36409292)","('asylum', 0.31513384)","('move', 0.2375857)","('discourse', 0.23120224)","('seeker', 0.23058945)","('artistic', 0.21920313)"
19,"('palestinian', 0.45223856)","('palestine', 0.42474478)","('lebanon', 0.4245001)","('beirut', 0.40827134)","('lebanese', 0.3988288)","('syrian', 0.37538671)","('syria', 0.37064093)","('israeli', 0.36858657)","('arab', 0.3543571)","('israel', 0.33974993)"
20,"('theatre', 0.507611)","('theatrical', 0.43536)","('playwright', 0.43362188)","('audience', 0.3755212)","('stage', 0.36446834)","('perform', 0.32457992)","('translator', 0.3027602)","('drama', 0.30246514)","('dramatic', 0.2929849)","('translation', 0.2693947)"
21,"('shakespearean', 0.54947937)","('shakespeare', 0.5336418)","('hamlet', 0.37172008)","('theatre', 0.31337392)","('stratford', 0.29789814)","('macbeth', 0.2726854)","('audience', 0.2575689)","('performer', 0.24947701)","('theatrical', 0.22651032)","('actor', 0.22580656)"
22,"('dementia', 0.5916681)","('alzheimer', 0.48438883)","('cognitive', 0.32491827)","('carers', 0.30680466)","('chronic', 0.2883584)","('care', 0.28401572)","('amnesia', 0.28221673)","('carer', 0.28011104)","('health', 0.2339828)","('clinical', 0.23141456)"
