topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('literature', 0.4144712)","('literary', 0.36342752)","('contemporary', 0.27650928)","('reader', 0.26880813)","('poetry', 0.2635033)","('welsh', 0.24874789)","('language', 0.23088492)","('translation', 0.22631925)","('english', 0.22421914)","('novel', 0.22316697)"
0,"('collaborative', 0.25822437)","('methodology', 0.2524979)","('concept', 0.22844169)","('language', 0.19743887)","('contemporary', 0.18311459)","('communication', 0.17748508)","('teach', 0.17613629)","('audience', 0.17538705)","('examine', 0.17110555)","('english', 0.1676635)"
1,"('curatorial', 0.35790205)","('sculpture', 0.3370088)","('artistic', 0.3367207)","('artwork', 0.3229438)","('curator', 0.32079828)","('craft', 0.31307918)","('exhibition', 0.31198868)","('exhibit', 0.31192493)","('art', 0.31024605)","('artefact', 0.30349252)"
2,"('musician', 0.4702382)","('music', 0.45119584)","('musical', 0.42601508)","('orchestra', 0.40590262)","('orchestral', 0.40453994)","('instrument', 0.39254782)","('composer', 0.3899607)","('piano', 0.3893625)","('compositional', 0.38751137)","('improvisation', 0.38214582)"
3,"('medieval', 0.47626317)","('archaeology', 0.35673803)","('norse', 0.34254187)","('viking', 0.33823356)","('archaeological', 0.33003944)","('neolithic', 0.32325968)","('reformation', 0.29943925)","('welsh', 0.2960363)","('excavation', 0.29219472)","('abbey', 0.2748111)"
4,"('landscape', 0.3432241)","('ecological', 0.29701537)","('garden', 0.28563616)","('environmental', 0.27577966)","('environment', 0.27433875)","('nature', 0.2498028)","('coal', 0.24445496)","('conservation', 0.23538074)","('contemporary', 0.22445554)","('biographical', 0.22084898)"
5,"('cinema', 0.49941242)","('filmmaking', 0.4391533)","('film', 0.41232175)","('genre', 0.36451542)","('cinematic', 0.3227668)","('filmmaker', 0.30786043)","('audience', 0.2944104)","('indian', 0.2931947)","('contemporary', 0.28292874)","('documentary', 0.27061054)"
6,"('suffragette', 0.47557166)","('suffrage', 0.4367652)","('feminism', 0.43468428)","('feminist', 0.38618442)","('activism', 0.32012528)","('woman', 0.30652106)","('victorian', 0.28274825)","('gender', 0.26675445)","('female', 0.238066)","('widow', 0.23052368)"
7,"('poet', 0.52625424)","('poetry', 0.4923799)","('poem', 0.43169278)","('poetics', 0.42889243)","('literature', 0.34743875)","('poetic', 0.3448372)","('writer', 0.33019328)","('literary', 0.31599134)","('lyric', 0.28712845)","('prose', 0.26007324)"
8,"('irish', 0.53150123)","('ulster', 0.50167966)","('gaelic', 0.4700966)","('ireland', 0.41939288)","('dublin', 0.41182917)","('gael', 0.39055312)","('unionist', 0.3863839)","('belfast', 0.3535995)","('protestant', 0.31359363)","('loyalist', 0.3127936)"
9,"('manufacturing', 0.3275388)","('innovation', 0.2862512)","('textile', 0.27576935)","('manufacture', 0.24837923)","('cad', 0.24647626)","('machine', 0.22987124)","('company', 0.22270529)","('product', 0.21045977)","('produce', 0.21006078)","('implant', 0.2087529)"
10,"('lgbtq', 0.5489198)","('lgbt', 0.53894144)","('queer', 0.5220808)","('sexuality', 0.44434506)","('heterosexual', 0.43813634)","('lesbian', 0.41987926)","('sexology', 0.40177724)","('sexological', 0.3939801)","('homosexuality', 0.3793351)","('bisexual', 0.36389065)"
