topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('contemporary', 0.2657865)","('inspire', 0.24279214)","('health', 0.23509745)","('volunteer', 0.22577271)","('care', 0.18449862)","('individual', 0.17605603)","('collection', 0.16971622)","('wellbeing', 0.16306308)","('review', 0.15771225)","('environment', 0.14807874)"
0,"('industrial', 0.27107427)","('engineering', 0.25948614)","('building', 0.2478044)","('software', 0.23835593)","('efficiency', 0.2290473)","('advanced', 0.22733358)","('monitoring', 0.21579629)","('operation', 0.2130276)","('technical', 0.20555215)","('manufacturing', 0.2010675)"
1,"('literacy', 0.40811503)","('educator', 0.38018325)","('pedagogical', 0.37170988)","('teach', 0.36312324)","('curriculum', 0.3548056)","('classroom', 0.3543722)","('educational', 0.35319936)","('learner', 0.33464974)","('teacher', 0.32551104)","('pedagogy', 0.2885112)"
2,"('homicide', 0.31576967)","('police', 0.31382623)","('criminal', 0.3099787)","('crime', 0.30876327)","('enforcement', 0.30669808)","('tribunal', 0.30270782)","('justice', 0.29358393)","('offender', 0.282312)","('officer', 0.27566397)","('offence', 0.27336589)"
3,"('childcare', 0.46101066)","('adoption', 0.3817112)","('childhood', 0.35476995)","('child', 0.33679652)","('adopt', 0.32962495)","('parent', 0.3000428)","('parental', 0.2966222)","('maternal', 0.27741146)","('youth', 0.26127973)","('midwifery', 0.25100648)"
4,"('music', 0.45626813)","('musical', 0.42648822)","('musician', 0.41325366)","('orchestra', 0.40255874)","('composition', 0.3724091)","('instrument', 0.36384577)","('choir', 0.36125907)","('composer', 0.35246658)","('piano', 0.34058732)","('baroque', 0.33913004)"
5,"('banking', 0.35634288)","('bank', 0.3120237)","('finance', 0.30703136)","('portfolio', 0.27491143)","('macroeconomic', 0.2740012)","('crisis', 0.26828796)","('liquidity', 0.25893307)","('macroprudential', 0.25724974)","('reserve', 0.24888074)","('forecasting', 0.22508964)"
6,"('oncology', 0.41706535)","('cancer', 0.35795265)","('oncologist', 0.34115627)","('chemotherapy', 0.33080205)","('radiotherapy', 0.28154707)","('prostate', 0.2806483)","('tumour', 0.27232388)","('clinical', 0.24969724)","('clinician', 0.22743267)","('health', 0.22004896)"
7,"('entrepreneurship', 0.4067548)","('entrepreneur', 0.38978958)","('enterprise', 0.38211578)","('entrepreneurial', 0.37746328)","('organisational', 0.36942118)","('smes', 0.32065305)","('growth', 0.30741298)","('productivity', 0.30252883)","('innovate', 0.3019119)","('corporate', 0.299206)"
8,"('athlete', 0.46912938)","('paralympic', 0.40771192)","('paralympics', 0.38865894)","('sport', 0.37356496)","('elite', 0.37345898)","('compete', 0.36565858)","('competitive', 0.32183647)","('olympic', 0.3147643)","('olympics', 0.3047722)","('rugby', 0.29952854)"
9,"('artwork', 0.36375022)","('artistic', 0.35171196)","('art', 0.34413993)","('curatorial', 0.3276433)","('impressionism', 0.31867987)","('exhibition', 0.31505454)","('sculpture', 0.31483904)","('artefact', 0.30669475)","('exhibit', 0.28710276)","('artist', 0.28670567)"
10,"('lgbt', 0.2751233)","('sexuality', 0.26875743)","('victim', 0.25851244)","('rape', 0.25062644)","('gender', 0.2494476)","('hiv', 0.24783415)","('stigma', 0.24372718)","('gendered', 0.24300174)","('police', 0.2380105)","('sex', 0.23575233)"
11,"('workforce', 0.43721065)","('employment', 0.40264428)","('employability', 0.39248818)","('worker', 0.38938597)","('workplace', 0.38095093)","('labour', 0.37789387)","('unemployment', 0.37029278)","('employer', 0.3497531)","('unemployed', 0.34389934)","('employee', 0.3389821)"
12,"('migrant', 0.55805415)","('refugee', 0.51021254)","('migration', 0.42453128)","('immigrant', 0.42104998)","('immigration', 0.41659957)","('asylum', 0.31775898)","('citizenship', 0.3090683)","('seeker', 0.28665894)","('racism', 0.25830084)","('brexit', 0.2514519)"
13,"('biodiversity', 0.52461064)","('wildlife', 0.5170626)","('ecology', 0.5025731)","('ecological', 0.4882778)","('iucn', 0.43209982)","('conservation', 0.4245055)","('habitat', 0.4118651)","('ecosystem', 0.3972607)","('extinction', 0.37557766)","('nature', 0.32191092)"
14,"('urban', 0.35954678)","('housing', 0.34370023)","('neighbourhood', 0.33850968)","('planning', 0.3245736)","('mobility', 0.31894737)","('infrastructure', 0.30595642)","('building', 0.29813665)","('city', 0.28493777)","('sustainable', 0.2642591)","('environment', 0.25477558)"
15,"('fishery', 0.49237502)","('ecosystem', 0.41630936)","('reef', 0.41389087)","('ecological', 0.40955263)","('marine', 0.396304)","('aquaculture', 0.38351858)","('fishing', 0.3803345)","('biodiversity', 0.37766805)","('sea', 0.34925216)","('habitat', 0.34277612)"
16,"('polling', 0.4624803)","('voter', 0.39035392)","('electoral', 0.36182398)","('election', 0.3614573)","('voting', 0.34684014)","('candidate', 0.3295536)","('parliamentary', 0.32939082)","('councillor', 0.32885176)","('referendum', 0.32184476)","('vote', 0.30062553)"
17,"('climate', 0.4023888)","('carbon', 0.32985097)","('methane', 0.32711264)","('greenhouse', 0.30681834)","('meteorological', 0.26509756)","('environmental', 0.22680737)","('atmospheric', 0.22598371)","('unfccc', 0.22219267)","('atmosphere', 0.21324202)","('ipcc', 0.21137737)"
18,"('stroke', 0.43610305)","('rehabilitation', 0.3501379)","('disability', 0.28493565)","('recovery', 0.23235694)","('clinical', 0.22662354)","('neurological', 0.21052563)","('physiotherapy', 0.20903367)","('tia', 0.20848592)","('hospital', 0.2039611)","('clinician', 0.19824755)"
19,"('maternity', 0.5117277)","('postpartum', 0.5079051)","('childbirth', 0.4862507)","('obstetrician', 0.47897702)","('neonatal', 0.46604738)","('breastfeeding', 0.4647094)","('maternal', 0.44265607)","('fetal', 0.44101998)","('midwifery', 0.43999523)","('infant', 0.41183594)"
20,"('hospital', 0.39741653)","('healthcare', 0.3586169)","('medical', 0.30543828)","('paramedic', 0.30519623)","('patient', 0.2815001)","('clinical', 0.27511865)","('ambulance', 0.2696578)","('nursing', 0.25982064)","('service', 0.24613874)","('clinician', 0.24186243)"
21,"('peacebuilding', 0.54921067)","('peacekeeping', 0.47826284)","('peace', 0.39177945)","('ngo', 0.3804933)","('humanitarian', 0.37281063)","('reconciliation', 0.35569742)","('conflict', 0.28354675)","('military', 0.26659444)","('war', 0.26314873)","('unicef', 0.25767446)"
22,"('parliament', 0.41603392)","('parliamentary', 0.36758733)","('irish', 0.34870493)","('ireland', 0.33891463)","('legislation', 0.33823848)","('referendum', 0.31455636)","('legislative', 0.31166804)","('scottish', 0.27258915)","('electoral', 0.25037107)","('brexit', 0.24927275)"
23,"('osteoarthritis', 0.37147605)","('rehabilitation', 0.34271282)","('opioids', 0.31915045)","('pain', 0.31607318)","('physiotherapy', 0.29455546)","('arthritis', 0.29258886)","('opioid', 0.29180282)","('chronic', 0.26980662)","('osteopath', 0.26433724)","('orthopaedic', 0.25366074)"
24,"('cardiovascular', 0.46462622)","('cardiology', 0.45181096)","('cardiac', 0.451692)","('cardiologist', 0.36959356)","('myocardial', 0.36114067)","('coronary', 0.32434124)","('cpr', 0.30982557)","('heart', 0.28582436)","('cholesterol', 0.25169972)","('clinical', 0.24186528)"
25,"('lhc', 0.39246652)","('higgs', 0.36930948)","('lhcb', 0.35389322)","('cern', 0.33647144)","('astronomy', 0.33422557)","('physicist', 0.322428)","('matter', 0.3047034)","('collider', 0.30307183)","('nasa', 0.28821135)","('particle', 0.27272898)"
26,"('nursing', 0.5151086)","('nurse', 0.45481527)","('midwifery', 0.34535632)","('trainee', 0.3244723)","('workforce', 0.27983677)","('clinical', 0.27717012)","('patient', 0.27082556)","('healthcare', 0.25960225)","('hospital', 0.24960354)","('competency', 0.2439575)"
27,"('dementia', 0.5286733)","('alzheimer', 0.41625857)","('caregiver', 0.2819495)","('carers', 0.26168114)","('cognitive', 0.24281593)","('care', 0.23347546)","('carer', 0.22561863)","('health', 0.21466239)","('amnesia', 0.20892173)","('improvement', 0.18892276)"
28,"('organisational', 0.30944443)","('charity', 0.23344798)","('leadership', 0.23208582)","('altruism', 0.22356853)","('charitable', 0.2221346)","('statistician', 0.21875286)","('governance', 0.21750739)","('strategic', 0.2085191)","('collaborative', 0.20753467)","('reform', 0.20493321)"
29,"('pollination', 0.47970554)","('garden', 0.39394343)","('biodiversity', 0.3817885)","('bee', 0.3790368)","('pollinator', 0.3732906)","('agriculture', 0.35263807)","('agricultural', 0.3345876)","('insecticide', 0.31214046)","('wildlife', 0.30721766)","('pest', 0.30508378)"
30,"('neolithic', 0.4639459)","('archaeology', 0.46058348)","('archaeological', 0.43508393)","('excavation', 0.39571244)","('stonehenge', 0.38417757)","('archaeologist', 0.3771261)","('stone', 0.35992104)","('landscape', 0.3392705)","('prehistoric', 0.32785207)","('pottery', 0.2812577)"
31,"('poet', 0.51623726)","('poetry', 0.49014)","('poem', 0.41933376)","('literature', 0.3551315)","('poetic', 0.3413909)","('literary', 0.33014977)","('writer', 0.3221817)","('lyric', 0.2788077)","('dylan', 0.27498513)","('wordsworth', 0.25851512)"
32,"('psychiatric', 0.4240514)","('psychiatry', 0.40677595)","('psychotherapy', 0.3655819)","('therapy', 0.35427183)","('therapist', 0.34014207)","('depression', 0.33771843)","('psychiatrist', 0.33517045)","('mental', 0.33117083)","('illness', 0.3179226)","('psychologist', 0.3174333)"
33,"('psychotherapy', 0.42567092)","('antidepressant', 0.39760512)","('therapy', 0.39624125)","('depression', 0.37713808)","('therapeutic', 0.37209505)","('psychiatric', 0.37143084)","('relapse', 0.36930716)","('therapist', 0.34822443)","('rehabilitation', 0.34319144)","('psychosis', 0.33143413)"
34,"('wastewater', 0.42493498)","('catchment', 0.423329)","('groundwater', 0.36265045)","('runoff', 0.33453012)","('sanitation', 0.32811642)","('wetland', 0.31286496)","('basin', 0.31132358)","('environment', 0.30668333)","('drainage', 0.30464128)","('ecosystem', 0.3013603)"
35,"('interrogation', 0.36482725)","('agency', 0.28271455)","('intelligence', 0.26665425)","('oversight', 0.23448063)","('accountability', 0.22061957)","('parliament', 0.20885119)","('charter', 0.20249237)","('legislation', 0.20227659)","('ethic', 0.20137785)","('surveillance', 0.1901941)"
36,"('hiv', 0.5061846)","('hivst', 0.45198935)","('antiretroviral', 0.4359875)","('condom', 0.29970527)","('prophylaxis', 0.22358665)","('mdr', 0.2194807)","('infect', 0.21714379)","('clinical', 0.2064111)","('cryptococcal', 0.20040384)","('clinic', 0.19701383)"
37,"('alcohol', 0.3660873)","('addiction', 0.34526142)","('drug', 0.3322449)","('drinking', 0.29243803)","('nicotine', 0.28676575)","('cannabis', 0.28562406)","('drinker', 0.24956185)","('tobacco', 0.23345262)","('drink', 0.22726768)","('prevention', 0.2230058)"
38,"('extremism', 0.4953224)","('islamophobia', 0.45906967)","('jihadist', 0.43170005)","('extremist', 0.4027799)","('muslimness', 0.40236938)","('antisemitism', 0.39303434)","('racism', 0.38927656)","('terrorism', 0.38591343)","('islam', 0.3854226)","('islamic', 0.3785183)"
39,"('diabetes', 0.45210403)","('diabetic', 0.37848413)","('insulin', 0.37419415)","('glucose', 0.27638507)","('routine', 0.23890933)","('islet', 0.2040393)","('genetic', 0.196092)","('clinician', 0.1853824)","('healthcare', 0.18230198)","('clinical', 0.17725982)"
40,"('disaster', 0.44572723)","('resilience', 0.42595294)","('crisis', 0.34941787)","('humanitarian', 0.32951164)","('risk', 0.32453787)","('preparedness', 0.32310268)","('vulnerability', 0.30786467)","('emergency', 0.30492127)","('ngo', 0.30107197)","('tsunami', 0.28369856)"
41,"('suffragette', 0.47282153)","('suffrage', 0.45035997)","('feminism', 0.4204412)","('feminist', 0.3720311)","('activism', 0.32800135)","('activist', 0.3111773)","('woman', 0.3104027)","('victorian', 0.26892483)","('gender', 0.26188844)","('parliament', 0.25738993)"
42,"('disability', 0.56523407)","('impairment', 0.38658193)","('impaired', 0.3830576)","('accessibility', 0.33408248)","('disabled', 0.31980497)","('accessible', 0.29939365)","('inclusive', 0.29244456)","('health', 0.22782382)","('inclusion', 0.20529722)","('blind', 0.19353786)"
43,"('ophthalmology', 0.45653832)","('ophthalmologist', 0.45056373)","('retinopathy', 0.42281216)","('optometrist', 0.40532517)","('retinal', 0.395993)","('cataract', 0.38256264)","('ophthalmic', 0.36503312)","('optometry', 0.34278327)","('ocular', 0.33702794)","('macular', 0.3304713)"
44,"('correctional', 0.4962573)","('prisoner', 0.44876793)","('prison', 0.43962604)","('inmate', 0.4304271)","('rehabilitative', 0.37740272)","('convict', 0.35646126)","('parole', 0.34908652)","('confinement', 0.3177853)","('criminology', 0.30097973)","('probation', 0.30063397)"
45,"('clergy', 0.38684723)","('religion', 0.3860955)","('religious', 0.3784315)","('catholic', 0.37772232)","('belief', 0.37105814)","('congregation', 0.37099347)","('church', 0.36698902)","('theological', 0.3655079)","('theology', 0.3648392)","('christianity', 0.35923156)"
46,"('soldier', 0.45965463)","('remembrance', 0.42966676)","('wartime', 0.3603821)","('veteran', 0.32902578)","('wwii', 0.31967854)","('commemoration', 0.3190943)","('internment', 0.30887258)","('war', 0.29888105)","('army', 0.29883164)","('military', 0.29128137)"
47,"('lending', 0.37025183)","('borrower', 0.36455828)","('debt', 0.36067596)","('consumer', 0.35012233)","('borrow', 0.3498416)","('loan', 0.33932146)","('credit', 0.3184315)","('lender', 0.31028557)","('repay', 0.3069072)","('demand', 0.30044007)"
48,"('cinema', 0.5063952)","('filmmaking', 0.45301843)","('film', 0.40929663)","('filmmaker', 0.36238503)","('cinematic', 0.3210951)","('genre', 0.3066534)","('curator', 0.30114394)","('audience', 0.29824832)","('documentary', 0.29661396)","('indian', 0.29564136)"
49,"('health', 0.42793727)","('healthcare', 0.40099528)","('medical', 0.29887202)","('healthy', 0.27611107)","('pandemic', 0.26372954)","('medicine', 0.25523353)","('volunteer', 0.22867559)","('wellbeing', 0.22811475)","('uganda', 0.2264314)","('care', 0.2100223)"
50,"('flood', 0.4910119)","('catchment', 0.29953843)","('river', 0.28743267)","('disaster', 0.26688778)","('risk', 0.2567107)","('coastal', 0.23548877)","('rainfall', 0.23538446)","('landslide', 0.23165338)","('hull', 0.22731313)","('infrastructure', 0.21450588)"
51,"('irish', 0.4948035)","('ulster', 0.46984887)","('ireland', 0.38963282)","('dublin', 0.388309)","('belfast', 0.34339553)","('unionist', 0.33589303)","('loyalist', 0.28265)","('brien', 0.26375958)","('protestant', 0.2603413)","('diaspora', 0.22979304)"
52,"('vaccine', 0.5406616)","('vaccination', 0.51555145)","('vaccinate', 0.44507018)","('immunisation', 0.421853)","('immunization', 0.4168685)","('pneumococcal', 0.3365479)","('pneumonia', 0.33249992)","('meningococcal', 0.32001227)","('influenza', 0.31303978)","('outbreak', 0.28414482)"
53,"('agriculture', 0.53433084)","('agricultural', 0.51614946)","('farmer', 0.45874697)","('livestock', 0.44540966)","('farm', 0.43755442)","('pasture', 0.3807381)","('agri', 0.37014377)","('rural', 0.35164762)","('agroecological', 0.34250534)","('agroforestry', 0.32936168)"
54,"('autism', 0.58287144)","('autistic', 0.4841685)","('autistica', 0.45406222)","('disability', 0.38303792)","('adhd', 0.32282066)","('neurodiversity', 0.27423757)","('neurodiverse', 0.24997976)","('disorder', 0.24352704)","('therapy', 0.2255086)","('inclusive', 0.2221222)"
55,"('music', 0.4582137)","('musician', 0.41078913)","('musical', 0.40353453)","('conservatoire', 0.31857085)","('orchestra', 0.30816042)","('composer', 0.27986115)","('improvisation', 0.24997965)","('audiologists', 0.24962386)","('youth', 0.24215332)","('technophonia', 0.20646933)"
56,"('theological', 0.4080829)","('gospel', 0.4023391)","('clergy', 0.38861254)","('theology', 0.3780961)","('christianity', 0.37233698)","('christian', 0.37017432)","('scripture', 0.36364)","('church', 0.36209685)","('liturgical', 0.32534993)","('congregation', 0.3181008)"
57,"('homelessness', 0.5227705)","('homeless', 0.5125831)","('housing', 0.42668295)","('shelter', 0.38723543)","('tenancy', 0.3263495)","('rent', 0.29718608)","('accommodation', 0.2887187)","('neighbourhood', 0.28667122)","('welfare', 0.28496552)","('tenant', 0.2713082)"
58,"('holocaust', 0.41500556)","('nazi', 0.3584849)","('slavery', 0.32010934)","('african', 0.3063619)","('racism', 0.30634028)","('jew', 0.2966987)","('jewish', 0.29656476)","('racial', 0.2906724)","('slave', 0.28059548)","('zionism', 0.27959782)"
59,"('malaria', 0.5045775)","('malarial', 0.47238752)","('mosquito', 0.35529095)","('antimalarial', 0.33281776)","('insecticide', 0.3119026)","('parasite', 0.27727908)","('dengue', 0.274921)","('faso', 0.26693633)","('saharan', 0.26668417)","('burkina', 0.26406595)"
60,"('recruitment', 0.36652207)","('gender', 0.35707164)","('gendered', 0.33106017)","('gendermag', 0.32134956)","('female', 0.30286196)","('diversity', 0.28519362)","('leadership', 0.2762409)","('woman', 0.2713852)","('senior', 0.23745683)","('board', 0.23079897)"
61,"('prescription', 0.48378754)","('pharmacy', 0.46564215)","('pharmaceutical', 0.40275234)","('pharmacist', 0.39370173)","('prescribed', 0.38764244)","('medication', 0.36126965)","('medicine', 0.34430945)","('healthcare', 0.30626023)","('pharmacogenomic', 0.2994066)","('prescribers', 0.29471427)"
62,"('indigenous', 0.4632333)","('aboriginal', 0.3967299)","('ngo', 0.38196966)","('tribunal', 0.30128995)","('land', 0.25953335)","('legislation', 0.24900115)","('icca', 0.24843444)","('unesco', 0.24704526)","('kampala', 0.24513876)","('participatory', 0.24144974)"
63,"('ulster', 0.5097742)","('irish', 0.45696774)","('ireland', 0.41062796)","('unionist', 0.3997238)","('belfast', 0.3921452)","('corrigan', 0.27146512)","('nationalist', 0.26991725)","('reconciliation', 0.26951027)","('welsh', 0.26783907)","('diversity', 0.23971382)"
64,"('systematic', 0.2508554)","('methodology', 0.24858563)","('food', 0.24517629)","('regulatory', 0.24257497)","('risk', 0.23348057)","('diet', 0.2280789)","('health', 0.21807694)","('safety', 0.21533416)","('statistical', 0.20776272)","('consumer', 0.20572218)"
65,"('nutrition', 0.4071772)","('dietary', 0.40456152)","('meal', 0.38932127)","('diet', 0.38758057)","('obesity', 0.37641338)","('hunger', 0.36740345)","('mealtime', 0.36223182)","('malnutrition', 0.36086252)","('health', 0.3562006)","('dietitian', 0.33953702)"
66,"('respiratory', 0.39071238)","('lung', 0.37694633)","('asthma', 0.3646382)","('pulmonary', 0.35857838)","('inhaler', 0.35824692)","('breathlessness', 0.34127277)","('inhale', 0.3408862)","('copd', 0.3404318)","('breathing', 0.3168228)","('hospice', 0.30819193)"
67,"('holocaust', 0.47935522)","('genocide', 0.4536829)","('rwanda', 0.42796284)","('rwandan', 0.40511477)","('commemoration', 0.30086422)","('nazi', 0.25850558)","('legacy', 0.25199616)","('memorial', 0.24906515)","('persecution', 0.24530092)","('ngo', 0.23885457)"
68,"('literature', 0.42739537)","('literary', 0.38308597)","('literacy', 0.35570508)","('writer', 0.3188586)","('shakespeare', 0.31645852)","('poetry', 0.30516642)","('reader', 0.27135128)","('inspire', 0.25998935)","('reading', 0.25932327)","('curriculum', 0.2576329)"
69,"('obesity', 0.4256162)","('sugar', 0.40235686)","('diabetes', 0.37818924)","('diet', 0.36392698)","('nutrition', 0.35449195)","('obese', 0.35394382)","('dietary', 0.34210634)","('glucose', 0.32359648)","('consumption', 0.30470628)","('unhealthy', 0.29964668)"
70,"('coach', 0.43465668)","('mentor', 0.34460273)","('athlete', 0.33436605)","('sport', 0.29717314)","('competency', 0.28492522)","('educator', 0.25759703)","('recruitment', 0.24407485)","('organisational', 0.24398853)","('rugby', 0.23178448)","('reflective', 0.21905784)"
71,"('slavery', 0.49092305)","('slave', 0.4114995)","('enslave', 0.22081804)","('balch', 0.2015554)","('wilberforce', 0.19650146)","('labour', 0.16682628)","('exploitation', 0.16673218)","('modern', 0.1511133)","('bale', 0.15082845)","('lb', 0.14805654)"
72,"('constabulary', 0.5067694)","('constable', 0.41908348)","('officer', 0.41613668)","('police', 0.3840223)","('cadet', 0.2568163)","('recruit', 0.24424094)","('conduct', 0.22735652)","('agency', 0.22203605)","('organisational', 0.20563918)","('volunteer', 0.20335338)"
73,"('soldier', 0.4543751)","('regiment', 0.43477407)","('military', 0.40914455)","('army', 0.37296945)","('civilian', 0.34886515)","('veteran', 0.34675902)","('combat', 0.32575673)","('navy', 0.32128882)","('combatant', 0.3078444)","('legion', 0.30576545)"
74,"('disability', 0.335077)","('impairment', 0.29402554)","('childhood', 0.28447145)","('developmental', 0.27921867)","('autism', 0.27656284)","('parent', 0.27230686)","('child', 0.26193094)","('clinical', 0.24679393)","('health', 0.23002678)","('therapist', 0.22958587)"
75,"('taxation', 0.42714036)","('tax', 0.4172904)","('income', 0.3377887)","('taxpayer', 0.3136493)","('fiscal', 0.31022075)","('exemption', 0.2906533)","('revenue', 0.20753965)","('federal', 0.20407626)","('welfare', 0.1933032)","('compliance', 0.19058266)"
