topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('health', 0.28628492)","('clinical', 0.28168342)","('methodology', 0.22732988)","('service', 0.2008884)","('system', 0.19979846)","('patient', 0.1924353)","('complex', 0.17846254)","('application', 0.16787267)","('framework', 0.1668365)","('disease', 0.161439)"
0,"('educator', 0.45201626)","('teacher', 0.40720016)","('classroom', 0.4034865)","('curriculum', 0.3921634)","('teach', 0.3883965)","('pedagogical', 0.3770316)","('literacy', 0.3652252)","('educational', 0.35242212)","('tutor', 0.3457286)","('pedagogic', 0.31972677)"
1,"('music', 0.43257865)","('musician', 0.40528834)","('musical', 0.38454407)","('orchestral', 0.33043653)","('compositional', 0.32979548)","('genre', 0.3243201)","('composition', 0.32179132)","('orchestra', 0.320974)","('choir', 0.31683743)","('performer', 0.31516865)"
2,"('curatorial', 0.36670804)","('artistic', 0.33884197)","('sculpture', 0.33801997)","('artwork', 0.32998288)","('curator', 0.32785782)","('art', 0.32312328)","('craft', 0.3167977)","('artefact', 0.3166727)","('exhibition', 0.31613612)","('exhibit', 0.31145048)"
3,"('athletic', 0.5057667)","('athlete', 0.47320428)","('sport', 0.4516529)","('paralympic', 0.40778553)","('endurance', 0.37455222)","('competitive', 0.34353873)","('olympic', 0.33499506)","('physiological', 0.32390267)","('soccer', 0.31013379)","('rugby', 0.30869722)"
4,"('healthcare', 0.3574304)","('ambulance', 0.35486025)","('hospital', 0.3427177)","('medical', 0.28776914)","('patient', 0.25843206)","('health', 0.25785643)","('service', 0.25784194)","('clinical', 0.25457162)","('organisational', 0.2487462)","('consultation', 0.24860871)"
5,"('entrepreneur', 0.4477219)","('entrepreneurship', 0.44676673)","('entrepreneurial', 0.4310559)","('enterprise', 0.389201)","('smes', 0.37329882)","('innovation', 0.3636783)","('venture', 0.35338455)","('organisational', 0.3296574)","('sme', 0.3294819)","('innovative', 0.32089892)"
6,"('renewables', 0.44550294)","('renewable', 0.41252467)","('energy', 0.3152994)","('utility', 0.28219077)","('generator', 0.2690184)","('electricity', 0.25760633)","('optimisation', 0.25586244)","('heating', 0.25431314)","('demand', 0.24449742)","('efficiency', 0.24277413)"
7,"('depression', 0.3936199)","('psychiatric', 0.38145074)","('antidepressant', 0.37876385)","('psychiatry', 0.37390104)","('psychotherapy', 0.3716486)","('therapy', 0.3634367)","('therapeutic', 0.34887016)","('therapist', 0.33447033)","('relapse', 0.3248312)","('psychiatrist', 0.32047403)"
8,"('archaeology', 0.4640833)","('neolithic', 0.43175235)","('excavation', 0.42728204)","('archaeological', 0.4136943)","('archaeologist', 0.39100158)","('landscape', 0.34857064)","('medieval', 0.30626076)","('prehistoric', 0.30441296)","('legacy', 0.30410945)","('fieldwork', 0.2519415)"
