topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('governance', 0.2672782)","('methodology', 0.25926197)","('reform', 0.23294434)","('regulation', 0.21302915)","('poverty', 0.18865833)","('sustainable', 0.18258283)","('examine', 0.18104734)","('law', 0.17565978)","('police', 0.1644847)","('information', 0.16438928)"
0,"('educator', 0.4283262)","('teacher', 0.39975607)","('classroom', 0.3874769)","('curriculum', 0.3823262)","('teach', 0.36038196)","('pedagogical', 0.34254643)","('educational', 0.3327153)","('pedagogy', 0.32460916)","('literacy', 0.3026004)","('mentor', 0.29578942)"
1,"('sport', 0.4368744)","('fitness', 0.4244135)","('athlete', 0.37458053)","('paralympic', 0.32889533)","('exercise', 0.31529525)","('health', 0.31226802)","('physical', 0.30491695)","('rugby', 0.2830271)","('cardiovascular', 0.27900505)","('muscle', 0.27751368)"
2,"('healthcare', 0.3930241)","('hospital', 0.36103553)","('medical', 0.31507945)","('clinical', 0.31123096)","('patient', 0.3091566)","('carers', 0.28457558)","('health', 0.28091794)","('organisational', 0.26303142)","('service', 0.2531134)","('medicine', 0.24665514)"
3,"('constituency', 0.47857803)","('electoral', 0.41229075)","('voter', 0.4098801)","('parliamentary', 0.3952809)","('parliament', 0.39433414)","('councillor', 0.39020947)","('election', 0.37807906)","('voting', 0.36850333)","('referendum', 0.36429566)","('political', 0.33788753)"
4,"('workforce', 0.40652984)","('wage', 0.37349358)","('employability', 0.36672074)","('employment', 0.3555727)","('employ', 0.3495555)","('worker', 0.33896983)","('unemployment', 0.33169404)","('labour', 0.3262259)","('workplace', 0.32613152)","('employer', 0.31382808)"
5,"('freshwater', 0.43744004)","('catchment', 0.3940392)","('ecological', 0.37835583)","('ecosystem', 0.36795056)","('environment', 0.33092484)","('pond', 0.3267814)","('biodiversity', 0.31767204)","('environmental', 0.31445304)","('reef', 0.30700517)","('river', 0.29216856)"
6,"('entrepreneur', 0.44154942)","('entrepreneurship', 0.44134593)","('entrepreneurial', 0.4270633)","('enterprise', 0.39313623)","('innovation', 0.39127207)","('organisational', 0.37137416)","('innovate', 0.36759216)","('innovative', 0.3420893)","('venture', 0.3390091)","('smes', 0.33770946)"
7,"('childcare', 0.39620733)","('adoption', 0.37177807)","('poverty', 0.33577055)","('adopt', 0.33458704)","('welfare', 0.3174969)","('parent', 0.31296673)","('childhood', 0.307325)","('custody', 0.30605745)","('deprivation', 0.30399677)","('parental', 0.30231893)"
8,"('banking', 0.38617143)","('bank', 0.34293342)","('finance', 0.30676627)","('crisis', 0.29471922)","('loan', 0.28812176)","('debt', 0.27647495)","('macroprudential', 0.27596492)","('leverage', 0.27184305)","('lending', 0.2675317)","('portfolio', 0.25573027)"
9,"('renewable', 0.40494424)","('energy', 0.35493228)","('heating', 0.30220926)","('electricity', 0.29434043)","('utility', 0.2840511)","('residential', 0.27621818)","('housing', 0.27345747)","('fuel', 0.25057635)","('carbon', 0.24865812)","('demand', 0.24748746)"
10,"('archaeology', 0.4525293)","('neolithic', 0.41867995)","('archaeological', 0.41041145)","('archaeologist', 0.38172)","('excavation', 0.37595862)","('orkney', 0.35064495)","('legacy', 0.3026833)","('landscape', 0.2984733)","('medieval', 0.2887738)","('prehistoric', 0.28349024)"
11,"('peacebuilding', 0.5150523)","('peacekeeping', 0.46713454)","('peace', 0.39169413)","('reconciliation', 0.3798173)","('peacekeeper', 0.37778234)","('militarization', 0.32302475)","('conflict', 0.2974602)","('civil', 0.2751178)","('violence', 0.27302817)","('war', 0.2641344)"
12,"('climate', 0.36403504)","('vulnerable', 0.3439867)","('resilience', 0.33887988)","('risk', 0.33125925)","('environment', 0.30856234)","('vulnerability', 0.30708507)","('disaster', 0.291289)","('resilient', 0.28924125)","('flood', 0.27898264)","('mitigation', 0.27178282)"
13,"('housing', 0.48730713)","('neighbourhood', 0.3775367)","('homelessness', 0.37636268)","('homeless', 0.3723655)","('rent', 0.33952796)","('accommodation', 0.3162445)","('tenant', 0.3015086)","('urban', 0.2951193)","('landlord', 0.28610408)","('street', 0.28290254)"
14,"('refugee', 0.5158036)","('migrant', 0.5118388)","('migration', 0.38821974)","('immigrant', 0.38496357)","('immigration', 0.37756532)","('asylum', 0.3317463)","('ethnic', 0.32404047)","('citizenship', 0.28248143)","('seeker', 0.27911305)","('resettlement', 0.25216448)"
15,"('constabulary', 0.4667049)","('constable', 0.4115004)","('officer', 0.38641044)","('police', 0.35262692)","('investigative', 0.21838687)","('leadership', 0.20528229)","('volunteer', 0.20373261)","('conduct', 0.20033251)","('agency', 0.19363359)","('examine', 0.19275446)"
16,"('food', 0.38672125)","('agriculture', 0.36651358)","('agricultural', 0.34560832)","('diet', 0.31116903)","('meat', 0.3090024)","('eat', 0.28408515)","('consumer', 0.2834764)","('consumption', 0.27181542)","('farmer', 0.2689249)","('farm', 0.2591121)"
17,"('discrimination', 0.42523062)","('islamophobia', 0.40414676)","('lgbtq', 0.3716985)","('extremism', 0.36422694)","('racialising', 0.35822478)","('muslim', 0.35540265)","('secular', 0.33629116)","('secularism', 0.33050582)","('racism', 0.32576954)","('discourse', 0.31789464)"
18,"('leadership', 0.39180738)","('recruitment', 0.3786276)","('organisational', 0.3492726)","('leader', 0.29872325)","('workforce', 0.2821641)","('servant', 0.2764926)","('administration', 0.26181903)","('councillor', 0.25177786)","('facilitation', 0.24562411)","('manage', 0.2397714)"
19,"('prison', 0.5341456)","('prisoner', 0.5308923)","('incarceration', 0.50773746)","('imprisonment', 0.48405343)","('inmate', 0.47676864)","('parole', 0.42345548)","('rehabilitative', 0.4173127)","('probation', 0.37349242)","('criminology', 0.34967083)","('penal', 0.33138067)"
20,"('transport', 0.4599614)","('infrastructure', 0.37966645)","('mobility', 0.37863326)","('railway', 0.34628537)","('travel', 0.27056292)","('rail', 0.25649846)","('destination', 0.25313583)","('planning', 0.24115418)","('tram', 0.22073388)","('urban', 0.21393405)"
21,"('judiciary', 0.464156)","('judicial', 0.44749564)","('court', 0.38385576)","('tribunal', 0.38300955)","('judge', 0.35085273)","('barrister', 0.33032155)","('solicitor', 0.30604088)","('justice', 0.2915446)","('proceeding', 0.28336203)","('lawyer', 0.26512063)"
22,"('safeguard', 0.39051032)","('abusive', 0.37162063)","('abuse', 0.36032283)","('abuser', 0.34439224)","('violence', 0.32862127)","('child', 0.3189413)","('protection', 0.28469932)","('childhood', 0.28319713)","('parent', 0.27486265)","('victim', 0.26927698)"
23,"('safeguard', 0.3269888)","('accountability', 0.29806185)","('governance', 0.28521687)","('judiciary', 0.27138105)","('oversight', 0.26147437)","('agency', 0.25387484)","('obligation', 0.24852349)","('surveillance', 0.24738806)","('security', 0.24600689)","('protect', 0.24236459)"
24,"('indigenous', 0.47011223)","('ethnographic', 0.44190788)","('ethnography', 0.41813397)","('anthropological', 0.3992396)","('anthropology', 0.3981557)","('archaeology', 0.34773272)","('curator', 0.34461766)","('tourism', 0.33716613)","('tibetan', 0.31968638)","('unesco', 0.30746993)"
25,"('taxation', 0.41132712)","('tax', 0.38174677)","('income', 0.3114905)","('fiscal', 0.30573243)","('taxpayer', 0.2987748)","('filing', 0.28448668)","('compliance', 0.23188412)","('spending', 0.19686458)","('employ', 0.18645829)","('welfare', 0.18119316)"
26,"('methodology', 0.36651093)","('participation', 0.34763092)","('participate', 0.32282487)","('qualitative', 0.3128267)","('statistician', 0.3080624)","('implement', 0.29716232)","('analytics', 0.29584575)","('ict', 0.28991136)","('interactive', 0.28142354)","('infrastructure', 0.27981913)"
27,"('trading', 0.31257918)","('labour', 0.27451575)","('negotiation', 0.25915927)","('wto', 0.25877792)","('export', 0.23997785)","('exporter', 0.2398152)","('trade', 0.23868519)","('negotiate', 0.23792854)","('union', 0.2356947)","('tradesift', 0.23432678)"
28,"('organisational', 0.3857887)","('enterprise', 0.3119818)","('strategic', 0.30269793)","('contractor', 0.27697653)","('operational', 0.27451915)","('scrum', 0.26329935)","('construction', 0.2629506)","('supplier', 0.2613498)","('building', 0.25536054)","('production', 0.25349438)"
29,"('violence', 0.3604551)","('offender', 0.3405077)","('homicide', 0.32303876)","('criminalise', 0.31354243)","('offence', 0.31053233)","('criminalisation', 0.30687162)","('police', 0.30658612)","('abuse', 0.30577487)","('perpetrator', 0.29945356)","('coercive', 0.29507667)"
30,"('affective', 0.37092632)","('kindness', 0.32007188)","('ethic', 0.31074977)","('charity', 0.30023396)","('empathy', 0.29843268)","('charitable', 0.29559487)","('ethical', 0.28214037)","('volunteer', 0.276082)","('emotion', 0.2655813)","('concept', 0.2543281)"
31,"('wildlife', 0.4697376)","('biodiversity', 0.4609093)","('ecological', 0.4372106)","('habitat', 0.35552776)","('conservation', 0.34896085)","('forest', 0.3381123)","('livelihood', 0.31247622)","('abundance', 0.31187594)","('landscape', 0.3111679)","('farmer', 0.30469322)"
32,"('recruitment', 0.3943875)","('gender', 0.31880555)","('leadership', 0.3115189)","('diversity', 0.30367953)","('female', 0.27446783)","('senior', 0.27236998)","('crew', 0.26888955)","('participation', 0.26729417)","('woman', 0.24669114)","('employee', 0.24259913)"
33,"('consumer', 0.45751625)","('retailing', 0.36396646)","('commerce', 0.34026003)","('retail', 0.33012557)","('shopping', 0.31246772)","('customer', 0.31115276)","('surcharge', 0.30651155)","('retailer', 0.30588818)","('merchant', 0.29819214)","('shopper', 0.2941368)"
34,"('tribunal', 0.3857528)","('indigenous', 0.33642495)","('legislation', 0.32849497)","('environmental', 0.31101888)","('judicial', 0.30411157)","('aboriginal', 0.29364288)","('litigation', 0.27798596)","('agreement', 0.27107453)","('court', 0.26357263)","('land', 0.25652108)"
35,"('sustainability', 0.4939506)","('sustainable', 0.43526113)","('innovatory', 0.3693684)","('environmental', 0.35624105)","('grassroots', 0.35298795)","('ecological', 0.352634)","('environment', 0.3509376)","('eco', 0.33855987)","('niche', 0.33165047)","('innovation', 0.33043727)"
