topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('exhibition', 0.3240993)","('curator', 0.24451256)","('contemporary', 0.24436092)","('artistic', 0.24370344)","('art', 0.23686782)","('museum', 0.2298409)","('audience', 0.22633922)","('artist', 0.20571959)","('visitor', 0.19905563)","('inspire', 0.19806916)"
0,"('educational', 0.3340003)","('teacher', 0.31745)","('teach', 0.3121816)","('curriculum', 0.30940402)","('student', 0.2614411)","('school', 0.18417335)","('language', 0.17742386)","('reading', 0.17675442)","('learn', 0.17573497)","('audience', 0.17034678)"
1,"('concert', 0.4304183)","('musician', 0.42886442)","('music', 0.4191835)","('musical', 0.40429497)","('performer', 0.3684732)","('choral', 0.35924846)","('choir', 0.35142767)","('orchestra', 0.34442842)","('composer', 0.34137905)","('instrument', 0.33015487)"
2,"('curatorial', 0.4107088)","('exhibition', 0.36614016)","('curator', 0.36430666)","('museum', 0.36054236)","('exhibit', 0.35094023)","('contemporary', 0.28189057)","('craft', 0.27146596)","('artwork', 0.25627825)","('collection', 0.25046587)","('audience', 0.2503895)"
3,"('theatre', 0.41767678)","('shakespearean', 0.40780413)","('shakespeare', 0.40165403)","('playwright', 0.34587282)","('audience', 0.34325868)","('theatrical', 0.3309247)","('stage', 0.31858376)","('performer', 0.30826306)","('perform', 0.2895713)","('cast', 0.27307594)"
4,"('poet', 0.5077269)","('poetry', 0.4958003)","('poem', 0.4172808)","('poetic', 0.34910488)","('literature', 0.34587026)","('literary', 0.32721695)","('writer', 0.31262082)","('dylan', 0.2922747)","('welsh', 0.25019056)","('diverse', 0.21673645)"
5,"('volunteer', 0.24942914)","('nature', 0.2384372)","('landscape', 0.22927976)","('environmental', 0.22673)","('contemporary', 0.21350999)","('audience', 0.20085108)","('environment', 0.19799735)","('conservation', 0.19414136)","('legacy', 0.18249702)","('civic', 0.17114733)"
6,"('irish', 0.5290804)","('ulster', 0.51010084)","('gaelic', 0.48476753)","('ireland', 0.44590396)","('dublin', 0.44328678)","('belfast', 0.4180643)","('derry', 0.36521304)","('cork', 0.31577724)","('protestant', 0.2662146)","('shetland', 0.20260385)"
7,"('suffragette', 0.41097906)","('woman', 0.39784926)","('suffrage', 0.3442952)","('female', 0.3121304)","('activist', 0.3082434)","('gender', 0.28916192)","('activism', 0.2624999)","('widow', 0.25054142)","('nancy', 0.23681203)","('mukherjee', 0.21576793)"
8,"('holocaust', 0.47138774)","('nazi', 0.35465127)","('refugee', 0.30641747)","('racism', 0.28501156)","('jewish', 0.28132927)","('migrant', 0.28067082)","('curator', 0.28027308)","('berlin', 0.2594268)","('museum', 0.2536111)","('activist', 0.24368985)"
9,"('clergy', 0.5146087)","('theological', 0.5058989)","('church', 0.4980194)","('ecumenical', 0.47892112)","('theology', 0.47146308)","('catholic', 0.4423774)","('congregation', 0.43900108)","('liturgy', 0.4185955)","('anglican', 0.4142265)","('christianity', 0.4025331)"
10,"('cinema', 0.46768367)","('film', 0.3843921)","('filmmaker', 0.36571848)","('audience', 0.3187484)","('documentary', 0.3077646)","('curator', 0.28039253)","('producer', 0.2738438)","('exhibition', 0.2657349)","('genre', 0.26220122)","('director', 0.25413775)"
11,"('magna', 0.32703108)","('carta', 0.31068084)","('medieval', 0.30870646)","('saxon', 0.26842844)","('collection', 0.25777665)","('museum', 0.23659556)","('exhibition', 0.21565062)","('inscription', 0.2048714)","('charter', 0.20007688)","('manuscript', 0.19839779)"
12,"('outreach', 0.3517668)","('cumbria', 0.3264482)","('archaeology', 0.32312822)","('volunteer', 0.3166468)","('excavation', 0.3100127)","('participation', 0.3045049)","('quarry', 0.29432833)","('archaeological', 0.27887934)","('staffordshire', 0.27473488)","('archaeologist', 0.2712457)"
13,"('surgical', 0.301812)","('clinical', 0.29206818)","('medical', 0.290491)","('surgeon', 0.28387108)","('surgery', 0.27607942)","('implant', 0.2566486)","('hospital', 0.2551552)","('procedure', 0.25388086)","('tfx', 0.24427477)","('patient', 0.23169681)"
14,"('microfinance', 0.30534858)","('insurance', 0.2727853)","('environment', 0.22682978)","('risk', 0.22538835)","('consumer', 0.21856135)","('flood', 0.21089211)","('rural', 0.20471361)","('environmental', 0.20150864)","('sustainable', 0.19118923)","('debt', 0.18892917)"
15,"('patient', 0.37224147)","('clinical', 0.36317658)","('clinician', 0.34612393)","('medical', 0.3410144)","('healthcare', 0.31044745)","('health', 0.30916768)","('medicine', 0.3061619)","('physician', 0.29587287)","('hospital', 0.2875025)","('illness', 0.2792432)"
16,"('scottish', 0.46155256)","('highland', 0.42718384)","('scotland', 0.40787137)","('glasgow', 0.33967793)","('inverness', 0.3228853)","('edinburgh', 0.30859023)","('stirling', 0.25501925)","('commonwealth', 0.23777169)","('legacy', 0.22272001)","('transnational', 0.21588016)"
17,"('lgbtq', 0.56267476)","('lgbt', 0.5422919)","('queer', 0.47977304)","('sexuality', 0.38442257)","('lesbian', 0.3553061)","('trans', 0.32652617)","('gendered', 0.3044545)","('gender', 0.2924404)","('gay', 0.28440076)","('asylum', 0.2433662)"
18,"('remembrance', 0.3865599)","('wartime', 0.3568237)","('soldier', 0.34350768)","('commemoration', 0.33160126)","('centenary', 0.28292352)","('veteran', 0.27641302)","('wwi', 0.2711448)","('commemorative', 0.24835421)","('war', 0.24376008)","('army', 0.21343179)"
19,"('officer', 0.30949116)","('mafia', 0.3008194)","('police', 0.290045)","('investigative', 0.28307688)","('investigation', 0.27823108)","('arrest', 0.2748633)","('enforcement', 0.27204788)","('undercover', 0.26092324)","('criminal', 0.25658756)","('defendant', 0.2486153)"
