topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('disability', 0.32214886)","('child', 0.28022826)","('wellbeing', 0.26145154)","('young', 0.22276852)","('health', 0.21795756)","('mental', 0.20576486)","('methodology', 0.18865676)","('clinical', 0.18242534)","('adult', 0.17689034)","('age', 0.17340387)"
0,"('software', 0.3023332)","('processing', 0.28819332)","('engineering', 0.2407107)","('operation', 0.23292144)","('industrial', 0.2251808)","('optimisation', 0.21011078)","('system', 0.2097622)","('optimise', 0.2076456)","('machine', 0.20648538)","('detection', 0.20176798)"
1,"('ecosystem', 0.51422244)","('ecological', 0.48905563)","('biodiversity', 0.43337762)","('environment', 0.39878005)","('environmental', 0.3833577)","('agriculture', 0.37953168)","('landscape', 0.36737958)","('habitat', 0.36688644)","('conservation', 0.36179978)","('wetland', 0.3610959)"
2,"('banking', 0.3763379)","('macroeconomic', 0.3402632)","('bank', 0.31380165)","('finance', 0.30697027)","('portfolio', 0.29055518)","('debt', 0.26795638)","('equity', 0.25218385)","('accounting', 0.24971849)","('loan', 0.2303453)","('economics', 0.22231725)"
3,"('educator', 0.43666038)","('teacher', 0.3939471)","('curriculum', 0.3847465)","('classroom', 0.38321066)","('teach', 0.36413336)","('pedagogical', 0.35306326)","('literacy', 0.33469623)","('tutor', 0.31894752)","('pedagogy', 0.31761542)","('educational', 0.3127045)"
4,"('enforcement', 0.31996417)","('criminal', 0.31645697)","('homicide', 0.3053621)","('crime', 0.30493778)","('tribunal', 0.30170554)","('police', 0.30084944)","('justice', 0.28890115)","('offence', 0.28189585)","('offender', 0.26817393)","('officer', 0.2612861)"
5,"('curatorial', 0.3579021)","('sculpture', 0.33700877)","('artistic', 0.3367206)","('artwork', 0.32294387)","('curator', 0.32079834)","('craft', 0.31307918)","('exhibition', 0.3119887)","('exhibit', 0.31192493)","('art', 0.310246)","('modernism', 0.30851576)"
6,"('athletic', 0.50576663)","('athlete', 0.47320437)","('sport', 0.45165294)","('paralympic', 0.4077855)","('endurance', 0.37455225)","('competitive', 0.3435387)","('olympic', 0.33499503)","('soccer', 0.31013379)","('rugby', 0.30869722)","('competition', 0.3017806)"
7,"('oncology', 0.38225603)","('cancer', 0.31801146)","('chemotherapy', 0.30648002)","('prostate', 0.2860198)","('radiotherapy', 0.27093303)","('tumour', 0.2621846)","('clinical', 0.21680282)","('clinically', 0.19277531)","('patient', 0.185771)","('metastatic', 0.18537174)"
8,"('archaeology', 0.4538385)","('neolithic', 0.41593003)","('archaeological', 0.4156322)","('excavation', 0.40935153)","('archaeologist', 0.37794703)","('landscape', 0.35453147)","('legacy', 0.3361391)","('medieval', 0.30124477)","('land', 0.30080384)","('prehistoric', 0.2973995)"
9,"('musician', 0.4738867)","('music', 0.45378667)","('musical', 0.42815244)","('orchestra', 0.4107355)","('orchestral', 0.40721962)","('improvisation', 0.40711388)","('compositional', 0.40302005)","('instrument', 0.40043914)","('composer', 0.39713186)","('composition', 0.39226544)"
10,"('entrepreneurship', 0.49478096)","('entrepreneur', 0.47168082)","('entrepreneurial', 0.45223007)","('enterprise', 0.33573705)","('venture', 0.3164795)","('organisational', 0.31477147)","('innovation', 0.3005352)","('innovative', 0.28876168)","('smes', 0.27078286)","('success', 0.25928682)"
11,"('nursing', 0.4320519)","('hospice', 0.41571403)","('nurse', 0.3743111)","('carers', 0.35604355)","('patient', 0.31047368)","('carer', 0.30781436)","('healthcare', 0.2979179)","('clinical', 0.29495013)","('consultation', 0.28644127)","('hospital', 0.28485143)"
12,"('voter', 0.4096933)","('referendum', 0.36438274)","('partisan', 0.35655355)","('voting', 0.35573754)","('election', 0.35463268)","('political', 0.34792265)","('participation', 0.34658164)","('electoral', 0.3357975)","('councillor', 0.33509412)","('vote', 0.33357185)"
13,"('childcare', 0.39620367)","('adoption', 0.3673424)","('childhood', 0.32273042)","('poverty', 0.31547105)","('child', 0.31160283)","('adopt', 0.30958444)","('parent', 0.30291003)","('welfare', 0.30000764)","('parental', 0.29495618)","('maternal', 0.28341708)"
14,"('workforce', 0.46719444)","('labour', 0.44754732)","('employment', 0.42766052)","('worker', 0.40860817)","('workplace', 0.39993185)","('employer', 0.39492753)","('employ', 0.39345363)","('employability', 0.3749711)","('recruitment', 0.36043993)","('unemployment', 0.35620043)"
15,"('maternity', 0.455656)","('neonatal', 0.45040467)","('childbirth', 0.43638623)","('fetal', 0.43489903)","('maternal', 0.42435676)","('prenatal', 0.40491188)","('newborn', 0.3975283)","('perinatal', 0.3941838)","('midwifery', 0.38977522)","('infant', 0.38744432)"
16,"('diabetes', 0.45740741)","('insulin', 0.39977545)","('diabetic', 0.382347)","('glucose', 0.290476)","('sugar', 0.21637778)","('obesity', 0.19860533)","('islet', 0.19800782)","('nutrition', 0.19728217)","('systematic', 0.18190992)","('health', 0.1773699)"
17,"('cardiovascular', 0.44984478)","('cardiac', 0.44054577)","('cardiology', 0.4186129)","('myocardial', 0.3500405)","('ventricular', 0.3180265)","('coronary', 0.3076716)","('cpr', 0.29789793)","('heart', 0.27656323)","('clinical', 0.23581071)","('health', 0.22275242)"
18,"('parliament', 0.38251734)","('referendum', 0.32145196)","('legislation', 0.31760743)","('brexit', 0.31190163)","('parliamentary', 0.31087774)","('irish', 0.29266354)","('ireland', 0.2854414)","('scottish', 0.27320176)","('deliberation', 0.2625263)","('legislative', 0.26122418)"
19,"('refugee', 0.5158036)","('migrant', 0.51183903)","('diaspora', 0.41523302)","('migration', 0.38821974)","('immigrant', 0.38496357)","('immigration', 0.37756532)","('migrate', 0.36558825)","('asylum', 0.33174628)","('ethnic', 0.32404053)","('citizenship', 0.28248137)"
20,"('peacebuilding', 0.5437203)","('peacekeeping', 0.47079194)","('peace', 0.4036637)","('peacekeeper', 0.3888339)","('humanitarian', 0.36193645)","('reconciliation', 0.35740632)","('ngo', 0.3515739)","('militarization', 0.3239139)","('conflict', 0.27807492)","('palestinian', 0.26270282)"
21,"('osteoarthritis', 0.3515422)","('opioids', 0.30152285)","('pain', 0.298247)","('arthritis', 0.27989215)","('physiotherapy', 0.27596945)","('opioid', 0.27255878)","('chronic', 0.26749265)","('osteopath', 0.23910524)","('disability', 0.23353446)","('orthopaedic', 0.22565982)"
22,"('hospital', 0.39597508)","('healthcare', 0.36336508)","('medical', 0.32901078)","('paramedic', 0.32171857)","('ambulance', 0.31205714)","('clinical', 0.30615005)","('patient', 0.29152375)","('organisational', 0.2873519)","('clinician', 0.2591753)","('consultation', 0.25898927)"
23,"('mobility', 0.4045384)","('transport', 0.35001996)","('infrastructure', 0.34949088)","('urban', 0.28541207)","('planning', 0.27947307)","('road', 0.25891316)","('municipality', 0.25674218)","('sustainability', 0.2519086)","('planner', 0.2456046)","('travel', 0.2455789)"
24,"('stroke', 0.4427572)","('rehabilitation', 0.33176327)","('disability', 0.28212684)","('clinical', 0.23034993)","('neurological', 0.22820854)","('tia', 0.22203875)","('cerebral', 0.22129582)","('recovery', 0.21667638)","('physiotherapy', 0.21057267)","('routine', 0.2005846)"
25,"('robot', 0.40971634)","('robotics', 0.4013082)","('autonomous', 0.32879195)","('automate', 0.28130764)","('agent', 0.232274)","('ethic', 0.22852048)","('engineering', 0.22541139)","('machine', 0.22400838)","('program', 0.21689264)","('hardware', 0.21398827)"
26,"('dementia', 0.55960834)","('alzheimer', 0.45115548)","('caregiver', 0.31391)","('carers', 0.28485996)","('cognitive', 0.26050693)","('carer', 0.24876091)","('frailty', 0.24867044)","('care', 0.2425316)","('amnesia', 0.23331875)","('health', 0.22660094)"
27,"('exoplanets', 0.44887698)","('exoplanet', 0.41200757)","('astronomy', 0.39705783)","('galactic', 0.35328963)","('planet', 0.3514837)","('lhc', 0.3467362)","('spacecraft', 0.33633685)","('astronomical', 0.3299632)","('lhcb', 0.31681383)","('higgs', 0.30471003)"
28,"('psychiatry', 0.35657364)","('therapist', 0.35531932)","('psychotherapy', 0.3507786)","('therapy', 0.3486114)","('psychiatric', 0.34404135)","('counsel', 0.3387179)","('therapeutic', 0.32188094)","('clinical', 0.31463253)","('depression', 0.29962602)","('psychiatrist', 0.2937105)"
29,"('lgbt', 0.32526052)","('sexuality', 0.32046467)","('gendered', 0.31465465)","('gender', 0.3111238)","('sex', 0.29813242)","('sexual', 0.28180563)","('stigma', 0.26405895)","('police', 0.2607539)","('prevalence', 0.2567386)","('heterosexual', 0.2538885)"
30,"('antidepressant', 0.44059196)","('depressive', 0.43148518)","('therapy', 0.43000993)","('depression', 0.3985639)","('psychiatric', 0.37665135)","('therapist', 0.37275907)","('relapse', 0.36710435)","('psychiatry', 0.3536262)","('treatment', 0.35358465)","('recovery', 0.32634747)"
31,"('secular', 0.44062012)","('religion', 0.42098138)","('belief', 0.4195917)","('religious', 0.40451393)","('atheism', 0.39194047)","('christianity', 0.38079864)","('theology', 0.37886438)","('theological', 0.37272)","('congregation', 0.36192155)","('spiritual', 0.36014003)"
32,"('regulatory', 0.3158308)","('health', 0.29809698)","('systematic', 0.26405483)","('pollution', 0.22419533)","('consumer', 0.21961668)","('regulation', 0.21858868)","('lancet', 0.21191931)","('pollutant', 0.20585933)","('methodology', 0.20336676)","('environmental', 0.20081139)"
33,"('resilience', 0.42159018)","('disaster', 0.39340636)","('risk', 0.32809702)","('vulnerability', 0.3234061)","('crisis', 0.32061553)","('infrastructure', 0.3066669)","('preparedness', 0.29891056)","('humanitarian', 0.29052556)","('flood', 0.26573327)","('tsunami', 0.25543022)"
34,"('gaelic', 0.5507746)","('welsh', 0.45978245)","('irish', 0.44478452)","('scottish', 0.40211588)","('macleod', 0.34691972)","('corpus', 0.3308462)","('linguistics', 0.3288425)","('linguistic', 0.30560377)","('multilingual', 0.29617786)","('sociolinguistic', 0.27195388)"
35,"('cinema', 0.49862835)","('filmmaking', 0.44711927)","('film', 0.40706608)","('cinematic', 0.32925066)","('filmmaker', 0.31614965)","('genre', 0.31588575)","('curatorial', 0.3105293)","('audience', 0.30854046)","('indian', 0.29958248)","('contemporary', 0.27957025)"
36,"('soldier', 0.39666885)","('remembrance', 0.38564056)","('wartime', 0.35719347)","('liberation', 0.2781491)","('internment', 0.27621648)","('war', 0.27402627)","('commemoration', 0.27389026)","('refugee', 0.27304456)","('holocaust', 0.26695228)","('military', 0.252395)"
37,"('pharmacy', 0.42073706)","('prescribed', 0.38429037)","('pharmacist', 0.35458454)","('medication', 0.34153187)","('medicine', 0.32886574)","('healthcare', 0.30298465)","('prescribers', 0.2948237)","('adherence', 0.2887137)","('clinical', 0.27929437)","('hospital', 0.2710015)"
38,"('poet', 0.5427154)","('poetry', 0.5080327)","('poem', 0.44707698)","('poetics', 0.44210023)","('literature', 0.35998046)","('poetic', 0.354276)","('writer', 0.3487656)","('literary', 0.32335696)","('lyric', 0.3028196)","('wordsworth', 0.26027304)"
39,"('disability', 0.5500828)","('impairment', 0.38335794)","('impaired', 0.37358877)","('accessibility', 0.33247903)","('disabled', 0.32703245)","('accessible', 0.31041265)","('inclusive', 0.28949475)","('discrimination', 0.28251117)","('health', 0.20719095)","('legislation', 0.19784006)"
40,"('indigenous', 0.39668468)","('tibetan', 0.3800876)","('anthropology', 0.3767136)","('archaeology', 0.37609506)","('ethnographic', 0.3729776)","('aboriginal', 0.368128)","('archaeological', 0.3590931)","('tibet', 0.341714)","('repatriation', 0.3298642)","('curator', 0.32268047)"
41,"('homelessness', 0.50800353)","('homeless', 0.5001585)","('housing', 0.4481532)","('shelter', 0.39480174)","('accommodation', 0.3202809)","('rent', 0.3022948)","('welfare', 0.289683)","('redevelopment', 0.28702617)","('neighbourhood', 0.27348566)","('tenant', 0.26948488)"
42,"('suffragette', 0.5436865)","('suffrage', 0.5260895)","('feminism', 0.41890562)","('activism', 0.3712591)","('feminist', 0.35942483)","('victorian', 0.28231755)","('woman', 0.27941352)","('militant', 0.2791903)","('gender', 0.24914142)","('vote', 0.24816342)"
43,"('extremism', 0.51886344)","('islamophobic', 0.51349485)","('islamophobia', 0.5104468)","('islamist', 0.4738383)","('antisemitism', 0.43401507)","('extremist', 0.426637)","('terrorism', 0.4165902)","('muslim', 0.40652764)","('racism', 0.39739525)","('activism', 0.37873286)"
44,"('dietary', 0.4220534)","('nutrition', 0.4099397)","('diet', 0.3995725)","('hunger', 0.36499965)","('mealtime', 0.35739768)","('obesity', 0.35413766)","('food', 0.34831554)","('malnutrition', 0.34749255)","('health', 0.34195948)","('eat', 0.33981863)"
45,"('blindness', 0.45437455)","('ophthalmology', 0.4461425)","('retinal', 0.4144734)","('impairment', 0.3995391)","('retinopathy', 0.39367044)","('cataract', 0.3820298)","('ophthalmic', 0.3746451)","('retina', 0.3595223)","('vision', 0.3541952)","('ocular', 0.3536849)"
46,"('irish', 0.53726965)","('ulster', 0.47977448)","('gaelic', 0.47932002)","('dublin', 0.4304413)","('ireland', 0.4240163)","('gael', 0.39934358)","('belfast', 0.33961436)","('unionist', 0.31238493)","('diaspora', 0.2802935)","('brien', 0.27939194)"
47,"('holocaust', 0.53267515)","('genocide', 0.46373242)","('rwanda', 0.3588084)","('rwandan', 0.3373673)","('decolonisation', 0.3295688)","('nazi', 0.32731712)","('wartime', 0.3086001)","('persecution', 0.2999273)","('hitler', 0.2911397)","('postwar', 0.26607206)"
48,"('prison', 0.5305679)","('prisoner', 0.5206655)","('incarceration', 0.5128304)","('incarcerate', 0.49502474)","('inmate', 0.48308575)","('imprisonment', 0.46311265)","('rehabilitative', 0.4449763)","('convict', 0.42066473)","('parole', 0.40693986)","('probation', 0.37503803)"
49,"('theatre', 0.5010655)","('theatrical', 0.44535094)","('audience', 0.4170655)","('dramaturgical', 0.413877)","('stage', 0.38602674)","('perform', 0.37667987)","('performer', 0.35516787)","('playwright', 0.34840798)","('exhibit', 0.27553558)","('contemporary', 0.27018893)"
50,"('musically', 0.45990974)","('music', 0.45399475)","('musical', 0.40351704)","('musician', 0.38865614)","('instrumental', 0.35334092)","('orchestra', 0.32988882)","('instrument', 0.32411745)","('operatic', 0.30790448)","('composition', 0.30149823)","('composer', 0.28989452)"
51,"('vaccine', 0.5365442)","('vaccination', 0.5222977)","('vaccinate', 0.44451538)","('immunisation', 0.4277874)","('meningococcal', 0.38681683)","('unvaccinated', 0.3568716)","('pneumonia', 0.3546423)","('pneumococcal', 0.34351212)","('menafrivac', 0.3080727)","('influenza', 0.30636656)"
