topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('educational', 0.31071237)","('curriculum', 0.29298556)","('teach', 0.26882103)","('teacher', 0.26807085)","('student', 0.24572812)","('engagement', 0.20236701)","('learn', 0.18709803)","('individual', 0.1844399)","('school', 0.17542061)","('opportunity', 0.17058505)"
0,"('curatorial', 0.34306106)","('contemporary', 0.3125716)","('curator', 0.30870086)","('exhibit', 0.2970845)","('craft', 0.2914896)","('curated', 0.2894807)","('exhibition', 0.28692266)","('museum', 0.2800287)","('archival', 0.27396795)","('artistic', 0.26914895)"
1,"('climate', 0.35264307)","('ecological', 0.35223654)","('catchment', 0.3469038)","('environment', 0.344063)","('environmental', 0.33427227)","('wetland', 0.33251998)","('ecosystem', 0.32537225)","('flood', 0.3176225)","('groundwater', 0.3095152)","('pollution', 0.29229558)"
2,"('homicide', 0.31576967)","('police', 0.31382626)","('criminal', 0.30997872)","('crime', 0.3087633)","('enforcement', 0.30669814)","('tribunal', 0.30270782)","('justice', 0.29358396)","('offender', 0.28231204)","('officer', 0.27566397)","('offence', 0.2733659)"
3,"('athlete', 0.4958791)","('sport', 0.41653556)","('paralympic', 0.3697555)","('olympic', 0.33803964)","('rugby', 0.32151327)","('elite', 0.2947803)","('competition', 0.28206408)","('strength', 0.27490723)","('swimmer', 0.27268803)","('muscle', 0.26655817)"
4,"('childcare', 0.41115063)","('adoption', 0.3706308)","('childhood', 0.32766137)","('adopt', 0.32570386)","('child', 0.31209087)","('parental', 0.30036312)","('parent', 0.29724735)","('csa', 0.296868)","('poverty', 0.29149428)","('maternal', 0.27047187)"
5,"('music', 0.45626816)","('musical', 0.42648825)","('musician', 0.41325364)","('orchestra', 0.4025588)","('composition', 0.37240905)","('instrument', 0.3638457)","('choir', 0.36125907)","('composer', 0.3524665)","('piano', 0.34058732)","('baroque', 0.33912992)"
6,"('entrepreneurship', 0.40675473)","('entrepreneur', 0.38978958)","('enterprise', 0.38211578)","('entrepreneurial', 0.37746325)","('organisational', 0.36942118)","('smes', 0.32065308)","('growth', 0.307413)","('productivity', 0.30252883)","('innovate', 0.3019119)","('innovation', 0.29875922)"
7,"('workforce', 0.43721062)","('employment', 0.40264425)","('worker', 0.38938597)","('workplace', 0.38095093)","('employ', 0.38040134)","('labour', 0.37789384)","('unemployment', 0.37029278)","('employer', 0.3497531)","('unemployed', 0.3438993)","('employee', 0.3389821)"
8,"('migrant', 0.5580541)","('refugee', 0.5102126)","('migration', 0.4245312)","('immigrant', 0.42105)","('immigration', 0.41659957)","('asylum', 0.317759)","('citizenship', 0.30906832)","('seeker', 0.2866589)","('brexit', 0.2514519)","('traveller', 0.24885646)"
