topic_id,0,1,2,3,4,5,6,7,8,9
-1,"('practitioner', 0.40255213)","('ngo', 0.36311638)","('organisation', 0.3549421)","('training', 0.34958014)","('education', 0.343094)","('health', 0.33910483)","('council', 0.33582282)","('policy', 0.3303249)","('partnership', 0.33001053)","('community', 0.3187372)"
0,"('educator', 0.5255673)","('teach', 0.51094294)","('curriculum', 0.48825777)","('education', 0.4684543)","('teacher', 0.46373552)","('literacy', 0.4480094)","('educational', 0.4475453)","('pedagogical', 0.44431233)","('classroom', 0.43283218)","('learner', 0.3931261)"
1,"('healthcare', 0.5371007)","('hospital', 0.45465493)","('medical', 0.41410947)","('organisation', 0.4118204)","('clinical', 0.40639398)","('medicine', 0.39487892)","('clinician', 0.39324048)","('health', 0.38551557)","('practitioner', 0.37479693)","('patient', 0.36468095)"
2,"('heritage', 0.57412684)","('archaeology', 0.51939905)","('archaeological', 0.5110595)","('museum', 0.47521886)","('unesco', 0.4440287)","('participation', 0.42146495)","('tourism', 0.4045124)","('monument', 0.38758475)","('tourist', 0.38042268)","('community', 0.37039727)"
3,"('athletic', 0.57867527)","('athlete', 0.5502855)","('sport', 0.53586537)","('paralympic', 0.49007612)","('compete', 0.48936915)","('paralympics', 0.48848137)","('olympic', 0.4755514)","('rugby', 0.46696395)","('coach', 0.43931362)","('training', 0.43119568)"
4,"('music', 0.56261384)","('musical', 0.5068808)","('orchestra', 0.46470913)","('musician', 0.46094424)","('choir', 0.43155482)","('concert', 0.41847283)","('repertory', 0.41460425)","('venue', 0.4110888)","('composer', 0.40537933)","('composition', 0.40267798)"
5,"('parliament', 0.4779829)","('referendum', 0.4650904)","('electoral', 0.4567457)","('parliamentary', 0.43486696)","('parliamentarian', 0.43390873)","('councillor', 0.43012825)","('voter', 0.42373627)","('brexit', 0.41210276)","('election', 0.410982)","('legislative', 0.39879763)"
6,"('enterprise', 0.6034257)","('entrepreneurship', 0.49374813)","('entrepreneur', 0.4578982)","('entrepreneurial', 0.45553774)","('organisation', 0.44872743)","('organisational', 0.42768067)","('business', 0.42767292)","('venture', 0.41143948)","('industry', 0.40291345)","('smes', 0.40169746)"
7,"('exhibition', 0.6114197)","('museum', 0.59578645)","('curatorial', 0.5545981)","('exhibit', 0.5512099)","('artwork', 0.4906878)","('curator', 0.47879463)","('heritage', 0.4595459)","('art', 0.43293095)","('artefact', 0.4143163)","('craft', 0.40803784)"
8,"('literature', 0.6001502)","('writer', 0.5921505)","('novelist', 0.5868183)","('literary', 0.5471508)","('write', 0.51332694)","('poet', 0.4781019)","('poetry', 0.46595737)","('publisher', 0.42840028)","('author', 0.41598907)","('reader', 0.4071413)"
9,"('childcare', 0.53889316)","('adoption', 0.41420412)","('unicef', 0.39735156)","('adopt', 0.38511407)","('nursery', 0.36271408)","('parent', 0.35568577)","('child', 0.3284704)","('support', 0.31962827)","('childhood', 0.31899512)","('assessment', 0.31414378)"
10,"('commemoration', 0.576375)","('centenary', 0.5456475)","('commemorative', 0.46200502)","('memorial', 0.4492193)","('wwii', 0.43821347)","('wartime', 0.43305558)","('wwi', 0.42346793)","('holocaust', 0.40467906)","('heritage', 0.38788313)","('history', 0.36062542)"
11,"('constabulary', 0.60700727)","('police', 0.54405975)","('officer', 0.4981308)","('enforcement', 0.41513956)","('criminal', 0.41315585)","('crime', 0.3811211)","('investigative', 0.36318552)","('forensic', 0.3594388)","('convict', 0.3353427)","('offender', 0.33318666)"
12,"('theatre', 0.61792886)","('playwright', 0.56123424)","('theatrical', 0.49523282)","('shakespeare', 0.48825014)","('shakespearean', 0.48156744)","('audience', 0.44125366)","('dramaturgy', 0.43361574)","('performer', 0.40466952)","('role', 0.38274246)","('actor', 0.35904726)"
13,"('migrant', 0.63387)","('immigration', 0.5956501)","('migration', 0.585962)","('refugee', 0.5124528)","('brexit', 0.39403236)","('traveller', 0.36217466)","('asylum', 0.34222883)","('border', 0.3278699)","('internationally', 0.3262696)","('citizen', 0.32129493)"
14,"('stroke', 0.5590829)","('neurological', 0.37306947)","('thrombolysis', 0.31485718)","('clinical', 0.3124919)","('disability', 0.3102532)","('assessment', 0.3010517)","('impairment', 0.28229225)","('tia', 0.2670736)","('neuroscience', 0.2633937)","('ischaemic', 0.26084894)"
15,"('gender', 0.4810652)","('empowerment', 0.44625425)","('recruitment', 0.41235998)","('organisation', 0.37989277)","('discrimination', 0.3764873)","('ngo', 0.3733759)","('female', 0.357178)","('leadership', 0.3495202)","('diversity', 0.33238506)","('transgender', 0.32243925)"
16,"('renewable', 0.49984208)","('infrastructure', 0.46836758)","('energy', 0.4430912)","('electricity', 0.41898385)","('housing', 0.35306084)","('emission', 0.3493619)","('demand', 0.3385233)","('fuel', 0.33811784)","('building', 0.3321333)","('industrial', 0.32647207)"
17,"('clergy', 0.57604325)","('church', 0.5395644)","('congregation', 0.52697337)","('ecumenical', 0.51633537)","('congregational', 0.51462567)","('theological', 0.49340448)","('parishioner', 0.47429854)","('theology', 0.4697895)","('catholic', 0.4619856)","('christianity', 0.44031948)"
18,"('violence', 0.41988203)","('assault', 0.4092284)","('offender', 0.38406685)","('police', 0.37761685)","('victimisation', 0.3724386)","('abuse', 0.36658168)","('perpetrator', 0.34561166)","('criminalise', 0.34320796)","('victim', 0.34187225)","('intervention', 0.34015986)"
19,"('participatory', 0.4969702)","('participation', 0.4690414)","('exhibition', 0.42227104)","('art', 0.42106137)","('workshop', 0.41859308)","('artwork', 0.41296348)","('artistic', 0.40617865)","('cultural', 0.389695)","('community', 0.3820532)","('collaboration', 0.37890214)"
20,"('therapy', 0.5006947)","('therapist', 0.46060675)","('mindfulness', 0.404917)","('antidepressant', 0.40234753)","('depression', 0.3973163)","('treatment', 0.39547303)","('depressive', 0.39234972)","('clinical', 0.38671196)","('psychological', 0.36554667)","('anxiety', 0.3610659)"
21,"('cinema', 0.6132901)","('bafta', 0.57138467)","('filmmaking', 0.5628172)","('film', 0.5129951)","('filmmaker', 0.4617207)","('festival', 0.44641697)","('exhibitor', 0.43992653)","('cinematic', 0.4296733)","('cultural', 0.42572328)","('documentary', 0.425246)"
22,"('peacebuilding', 0.56846225)","('peacekeeping', 0.5506321)","('ngo', 0.48498076)","('peaceforce', 0.45580065)","('humanitarian', 0.4153027)","('peace', 0.40833437)","('unicef', 0.4038446)","('organisation', 0.3904789)","('conflict', 0.38625303)","('unesco', 0.37120202)"
23,"('safeguard', 0.44788194)","('abuse', 0.36768627)","('csa', 0.34885308)","('custody', 0.34604317)","('vulnerable', 0.33868897)","('protection', 0.3377369)","('child', 0.33758935)","('policy', 0.33724642)","('guidance', 0.33544672)","('violence', 0.333557)"
24,"('banking', 0.54420793)","('finance', 0.49323583)","('bank', 0.48990035)","('financial', 0.46438622)","('macroeconomic', 0.45296478)","('monetary', 0.40232146)","('banknote', 0.40018815)","('economist', 0.3846351)","('liquidity', 0.3708911)","('depositor', 0.36489326)"
25,"('agriculture', 0.443514)","('food', 0.42101663)","('nutrition', 0.41822737)","('meal', 0.41537428)","('catering', 0.38474664)","('diet', 0.35419232)","('dietetics', 0.3496352)","('hunger', 0.34416357)","('consumer', 0.33861157)","('kitchen', 0.33431464)"
26,"('terrorism', 0.60328895)","('extremism', 0.5296251)","('islamist', 0.43903005)","('jihadist', 0.43321922)","('threat', 0.42867562)","('extremist', 0.421125)","('islamic', 0.4096101)","('islamism', 0.40823704)","('islam', 0.38403895)","('organisation', 0.37282503)"
27,"('dementia', 0.64222085)","('alzheimer', 0.5259615)","('elderly', 0.4531197)","('hospice', 0.36357322)","('caregiver', 0.34396398)","('carers', 0.3246322)","('community', 0.30945218)","('amnesia', 0.30849588)","('care', 0.28454036)","('experience', 0.28418967)"
28,"('banking', 0.5235877)","('financial', 0.5003649)","('regulatory', 0.4757555)","('finance', 0.46379063)","('bank', 0.45235607)","('regulation', 0.4508496)","('fca', 0.44672954)","('consumer', 0.42898625)","('microfinance', 0.4113512)","('lender', 0.40715736)"
29,"('housing', 0.5970861)","('residential', 0.51108444)","('tenancy', 0.49132997)","('redevelopment', 0.42443067)","('accommodation', 0.41681522)","('dwelling', 0.3945579)","('gentrification', 0.39169896)","('house', 0.39122814)","('homelessness', 0.38055405)","('habitation', 0.37433243)"
30,"('wage', 0.4863526)","('employment', 0.4308939)","('employability', 0.42429924)","('unemployment', 0.39578277)","('labour', 0.39023823)","('employer', 0.38746598)","('pension', 0.37481445)","('worker', 0.3680358)","('unemployed', 0.361355)","('pay', 0.35888082)"
31,"('tribunal', 0.59275424)","('judicial', 0.54186356)","('jurisprudence', 0.4892664)","('barrister', 0.48558372)","('court', 0.4750777)","('solicitor', 0.464809)","('justice', 0.447054)","('adjudication', 0.42380244)","('proceeding', 0.41520295)","('judge', 0.40223515)"
32,"('curriculum', 0.47247422)","('educational', 0.4145446)","('colonialism', 0.41178215)","('pedagogical', 0.38902488)","('historian', 0.37386468)","('slavery', 0.36705905)","('heritage', 0.36695656)","('history', 0.36371505)","('teacher', 0.36349702)","('schoolteacher', 0.36238223)"
33,"('flood', 0.4725406)","('climatejust', 0.4150352)","('environment', 0.40009648)","('infrastructure', 0.37349907)","('environmental', 0.36780408)","('climate', 0.35808077)","('resilience', 0.34923625)","('risk', 0.34521392)","('resilient', 0.31169605)","('planning', 0.30906838)"
34,"('suffrage', 0.5566195)","('suffragette', 0.54139644)","('activism', 0.5008897)","('feminist', 0.44618213)","('participation', 0.43779808)","('commemoration', 0.42662996)","('gender', 0.36218742)","('contemporary', 0.36200982)","('centenary', 0.34820455)","('parliament', 0.34571025)"
35,"('reef', 0.55735135)","('fishery', 0.5050547)","('ecosystem', 0.46009043)","('marine', 0.45973915)","('stakeholder', 0.44060525)","('reefbudget', 0.43230736)","('maritime', 0.41600427)","('coastal', 0.40646565)","('environment', 0.3948707)","('sea', 0.3941505)"
36,"('biodiversity', 0.56058455)","('wildlife', 0.5431371)","('conservation', 0.4925055)","('ecological', 0.48173162)","('ngo', 0.4676209)","('ecosystem', 0.4591076)","('habitat', 0.41565058)","('sustainability', 0.40585744)","('indigenous', 0.38355076)","('wilderness', 0.3815668)"
37,"('prison', 0.5427128)","('prisoner', 0.5296291)","('incarcerate', 0.48997098)","('inmate', 0.47716433)","('rehabilitative', 0.44981503)","('convict', 0.44974065)","('imprisonment', 0.4301203)","('parole', 0.42747867)","('offender', 0.38921827)","('rehabilitation', 0.33251125)"
